step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,83833.58534044145,C167586427,82807.78474913903,0.0,M371232346,429948.041196623,513781.62653706444,0,0
59,DEBIT,42057.26145765672,C963049305,124176.81595993426,82119.55450227755,C302244250,177314.57784724658,219371.8393049033,0,0
86,DEBIT,45106.142290634,C645431783,54115.117287911795,9008.974997277794,C294868790,9239.5046694129,54345.6469600469,0,0
72,CASH_IN,21541.803528031418,C195687490,6855.734105222147,0.0,C346153044,54826.17329090872,76367.97681894014,0,0
49,DEBIT,8465.895929626307,C838070785,37829.585840576015,29363.68991094971,C816809746,180379.41909515517,188845.31502478148,0,0
79,TRANSFER,44830.14069858631,C170131352,37836.67378426471,0.0,C401343206,7250.088969832462,52080.22966841877,0,0
17,PAYMENT,6902.582261627256,C255702527,871.7041588146906,0.0,M831519126,302814.0940881865,309716.67634981376,0,0
60,PAYMENT,16553.244355219485,C922788498,962.7208312792101,0.0,M179963494,504950.9907762423,521504.23513146176,0,0
87,DEBIT,2111.2328141497146,C555825831,40160.9979475591,38049.76513340939,C749103727,649972.1542189401,652083.3870330898,0,0
88,CASH_OUT,51019.55539142599,C305837057,130056.95556723842,79037.40017581242,C386965355,264595.75266506226,315615.3080564882,0,0
45,CASH_OUT,3044.38344810481,C524069309,97828.24466563112,94783.86121752631,C168486190,388738.1818534396,391782.5653015444,0,0
83,DEBIT,5105.182091934691,C453050202,27314.511022835595,22209.328930900905,C345516494,188684.83862668174,193790.02071861643,0,0
69,TRANSFER,16344.979363089713,C697844917,92322.13234675332,75977.1529836636,C542556266,122698.57041297996,139043.54977606967,0,0
32,CASH_OUT,28896.35240642151,C950870444,104235.74703662346,75339.39463020195,C361536193,249748.5394856742,278644.89189209574,0,0
44,DEBIT,19327.567840835753,C444537846,73933.75650196381,54606.188661128064,C190203618,50767.12013519971,70094.68797603546,0,0
65,TRANSFER,5292.798533262424,C310706175,73679.39426212791,68386.59572886549,C899686578,23258.303099158493,28551.101632420916,0,0
87,TRANSFER,28.869749437019188,C693169011,46163.53381679407,46134.66406735705,C620988499,286971.7301084636,287000.59985790064,0,0
8,CASH_IN,28316.2739952948,C566123312,13169.806135033296,0.0,C359126171,634908.6064159105,663224.8804112053,0,0
77,TRANSFER,84282.46429509712,C206048488,48691.99875089344,0.0,C492437375,172303.38316290508,256585.84745800222,0,0
72,CASH_OUT,33215.48099573922,C136114341,42363.05799795707,9147.577002217848,C771046328,131765.52670380598,164981.0076995452,0,0
87,CASH_OUT,12341.376777197196,C334812803,89642.09325106826,77300.71647387107,C884325177,152887.4940780209,165228.87085521812,0,0
43,DEBIT,46829.71322217879,C463600272,193975.0341052787,147145.32088309992,C696822158,130195.4657652706,177025.17898744938,0,0
1,DEBIT,10557.49188500104,C654582964,47060.40732207606,36502.91543707502,C823639392,116751.06157428217,127308.55345928321,0,0
51,TRANSFER,14896.034291228221,C853035476,123696.19375532858,108800.15946410036,C118146350,587627.4133545312,602523.4476457594,0,0
24,PAYMENT,12978.439338396625,C890902836,167041.1475573467,154062.70821895008,M909197758,130694.23387881815,143672.6732172148,0,0
99,CASH_IN,11880.521492943748,C945396591,23794.19009277244,11913.66859982869,C117588363,16916.12658621655,28796.648079160295,0,0
24,PAYMENT,29860.061998915324,C843568111,231922.45326206597,202062.39126315064,M368246246,290074.1639448947,319934.22594381,0,0
17,CASH_OUT,191311.64245694183,C545600405,7304.923546794895,0.0,C156635306,99371.92196380583,114345.35079700882,1,0
5,TRANSFER,7626.926707079176,C305346954,231992.80036115667,224365.8736540775,C416836764,248053.75147182384,255680.678178903,0,0
20,PAYMENT,5982.384449952722,C501193377,17868.763863471497,11886.379413518775,M490841834,173295.15173085895,179277.53618081167,0,0
21,CASH_IN,779.5639706326909,C715028593,41123.61327346898,40344.04930283629,C128388400,249780.13296948792,250559.6969401206,0,0
58,PAYMENT,17512.7436168829,C641497852,92946.51855546623,75433.77493858333,M269299842,12799.777520799757,30312.521137682656,0,0
31,DEBIT,5236.293110421566,C348887945,236109.7707982874,230873.47768786584,C199799663,6892.063482510443,12128.356592932008,0,0
11,CASH_OUT,3216.5189994597927,C812085989,29531.303508131212,26314.78450867142,C861523652,95137.26901902145,98353.78801848124,0,0
52,DEBIT,21226.503812290255,C894334175,144211.965041205,122985.46122891473,C244323899,236289.7686843288,257516.27249661906,0,0
15,CASH_OUT,22874.4074415708,C267218991,123937.82733560968,101063.41989403887,C762925398,50638.745530340304,73513.1529719111,0,0
83,TRANSFER,27909.025869891488,C254575140,17400.673549988718,0.0,C358525053,113620.5917456747,141529.61761556618,0,0
7,CASH_IN,14016.533686128985,C365692779,65289.61225948614,51273.078573357154,C623279833,790675.944962803,804692.4786489321,0,0
28,PAYMENT,44906.62922069852,C450338331,65682.50742684802,20775.8782061495,M117035545,48382.354160855335,93288.98338155386,0,0
51,CASH_IN,55094.84219370235,C492774469,36328.50492804139,0.0,C492279113,376700.5730532169,431795.41524691926,0,0
58,PAYMENT,32949.77814528283,C203244813,151377.01444620246,118427.23630091964,M578257604,349121.2813298107,382071.0594750935,0,0
5,DEBIT,20199.70453682678,C564222841,260279.66982068756,240079.96528386077,C299946286,443928.7371176335,464128.4416544603,0,0
5,DEBIT,7250.095404997601,C745633750,126079.87743825615,118829.78203325855,C198043467,493354.59730824427,500604.69271324185,0,0
94,PAYMENT,81436.14534830653,C719454735,361024.3262116221,279588.1808633156,M536071519,141579.158684462,223015.30403276853,0,0
96,CASH_IN,6417.85679728363,C401492134,5178.6543469209255,0.0,C133061801,229099.1377867735,235516.99458405713,0,0
8,PAYMENT,4539.404621409996,C943712833,3793.3134930976366,0.0,M629025054,192933.9249336904,197473.3295551004,0,0
64,TRANSFER,11683.450886597644,C356751272,224298.38416378427,212614.93327718662,C443878165,73908.19734726203,85591.64823385967,0,0
10,DEBIT,1180.3988917224735,C599469414,228082.7218602661,226902.32296854362,C519153936,65641.81825041572,66822.2171421382,0,0
38,TRANSFER,76798.89839717817,C628308065,11330.396491098294,0.0,C976698835,83579.40386612026,160378.30226329842,0,0
96,DEBIT,17765.696102212205,C887972978,44230.44954173324,26464.75343952103,C611481491,49297.20897209259,67062.90507430478,0,0
92,DEBIT,16291.547391133592,C473292071,180420.4051505566,164128.857759423,C795051498,283254.69594245905,299546.24333359266,0,0
81,CASH_OUT,21340.431746036033,C869095914,13758.609038579318,0.0,C462705287,668055.4647538698,689395.8964999059,0,0
95,TRANSFER,13754.242469222754,C614089791,31119.374852150726,17365.13238292797,C395410670,404645.1242581191,418399.36672734184,0,0
8,TRANSFER,661.7762138328545,C157472088,114255.17526316848,113593.39904933563,C557523553,49164.8663469958,49826.64256082865,0,0
25,CASH_OUT,18961.051043843072,C254307683,401179.1103290106,382218.0592851675,C581276208,10662.322957347416,29623.37400119049,0,0
73,CASH_IN,25197.86942244846,C870271375,159523.3475168313,134325.47809438285,C612218710,283016.07183777576,308213.9412602242,0,0
66,TRANSFER,10792.75514986089,C818211064,150200.8840379763,139408.1288881154,C896210725,98929.37694886379,109722.13209872469,0,0
79,PAYMENT,28328.218439254913,C579458385,41955.79427868425,13627.575839429333,M516861748,348151.6259210849,376479.8443603398,0,0
50,CASH_OUT,5159.558225992947,C233126732,108276.7694860706,103117.21126007765,C583567131,302132.01998873503,307291.578214728,0,0
67,TRANSFER,5011.9871058966455,C747390778,12000.98381890265,6988.996713006005,C830494540,196384.77144061125,201396.7585465079,0,0
49,CASH_IN,3530.8340330048395,C223856474,486226.2684519131,482695.43441890826,C252655772,58965.32935092806,62496.1633839329,0,0
36,TRANSFER,9314.135365279551,C953825377,65505.07872058042,56190.94335530087,C603773692,21970.957251459648,31285.0926167392,0,0
68,DEBIT,37557.92046715041,C501546634,101834.52413542556,64276.603668275144,C774562759,58243.88458271403,95801.80504986444,0,0
78,PAYMENT,35204.99332491404,C560238336,208886.09548408934,173681.1021591753,M469374602,142571.91808611847,177776.91141103252,0,0
41,CASH_OUT,9662.027629948869,C752255005,96.54277189691891,0.0,C955076270,777105.1911178099,786767.2187477588,0,0
89,DEBIT,17799.020031064792,C819979085,372896.95330625883,355097.933275194,C243141548,13161.142646698812,30960.162677763605,0,0
62,CASH_IN,25527.706997960224,C198364044,44497.438987886584,18969.73198992636,C554538001,44646.71127689187,70174.4182748521,0,0
10,DEBIT,5530.519380846891,C435478559,41489.55473430798,35959.03535346109,C882656344,197385.2712949444,202915.7906757913,0,0
21,DEBIT,3691.848538660325,C997507910,15672.789009058519,11980.940470398193,C156479920,72585.86226137159,76277.71080003191,0,0
36,CASH_IN,71589.69976008256,C861992135,195322.77293443168,123733.07317434912,C585337532,391097.18941892695,462686.8891790095,0,0
12,DEBIT,19233.52950797937,C505622321,204669.97396271696,185436.4444547376,C647028706,30029.03948063282,49262.56898861218,0,0
91,CASH_OUT,79718.78631141884,C239151302,2019.1481814087135,0.0,C367250814,660220.7698011508,739939.5561125696,0,0
2,TRANSFER,8252.423829261836,C915094131,5733.807560872793,0.0,C443870812,486937.5391171319,495189.96294639376,0,0
13,DEBIT,24292.597595910844,C738631792,250521.13292474064,226228.5353288298,C733997332,437012.07326948346,461304.6708653943,0,0
53,CASH_OUT,5046.098768001235,C532536655,13109.793562976454,8063.694794975219,C403602679,38006.81440850619,43052.91317650742,0,0
32,TRANSFER,6064.565249684973,C971445790,97002.77042620713,90938.20517652215,C262992838,79945.15917865673,86009.72442834171,0,0
95,TRANSFER,14354.786441437884,C114551858,96666.4581102866,82311.67166884872,C404978620,326026.96697680064,340381.75341823854,0,0
16,DEBIT,7712.021166078173,C472559514,203814.86316921414,196102.84200313597,C970872907,329852.14954765316,337564.1707137313,0,0
32,CASH_OUT,3679.3618084242653,C602702624,85016.15361219489,81336.79180377063,C236588707,244274.94546486842,247954.30727329268,0,0
32,DEBIT,6110.110602712295,C259348148,56918.13623083957,50808.025628127274,C806863255,118859.88272903065,124969.99333174294,0,0
98,CASH_IN,738.0603367030922,C421191623,366441.2529078667,365703.19257116364,C756755871,74673.92577527514,75411.98611197823,0,0
11,TRANSFER,24386.560067535032,C990220960,25982.760331320496,1596.200263785464,C923298906,659140.2304241012,683526.7904916363,0,0
10,DEBIT,13560.069954154806,C818013053,30478.485166907572,16918.415212752767,C268349151,29993.086349110825,43553.15630326563,0,0
15,TRANSFER,1989.6858829756443,C442581288,8857.95019991663,6868.264316940986,C957531834,8948.028121602023,10937.714004577667,0,0
17,CASH_OUT,3777.4523871206607,C752492244,370163.31237117114,366385.8599840505,C165359967,1834.4917327921896,5611.9441199128505,0,0
40,PAYMENT,2173.612838738772,C467186216,122540.14629426952,120366.53345553075,M274804319,298354.89646042424,300528.509299163,0,0
18,DEBIT,18975.579282055223,C729630548,1217.0852754458363,0.0,C310587609,11675.273724478435,30650.85300653366,0,0
55,TRANSFER,708160.1052375734,C585068376,121845.72917982812,0.0,C405802093,154716.8884831113,156705.85226945247,1,1
73,TRANSFER,28081.441948428834,C532582697,51774.30123500133,23692.859286572497,C961670993,91549.39115933393,119630.83310776277,0,0
25,CASH_OUT,424.4837902204617,C127900535,342804.53361958486,342380.0498293644,C689288063,31777.55076351369,32202.03455373415,0,0
59,CASH_IN,5747.0027186961515,C200433174,32488.21647668963,26741.21375799348,C450006630,269873.3217950264,275620.32451372256,0,0
78,CASH_OUT,44277.08087286613,C576609994,123886.2218652806,79609.14099241447,C167970180,11315.516026488209,55592.596899354336,0,0
89,DEBIT,25364.681840446785,C432427296,98734.14792674265,73369.46608629587,C991877775,76660.65277477377,102025.33461522055,0,0
22,CASH_IN,1525.351063720717,C243746323,1212.3164392369845,0.0,C945855882,165194.61033099188,166719.9613947126,0,0
30,CASH_OUT,34431.48431489475,C888134552,216471.12740231873,182039.643087424,C411744757,102971.99126935354,137403.47558424828,0,0
84,PAYMENT,13596.27102090597,C250245991,15037.259619352808,1440.9885984468383,M617405986,59990.934375781755,73587.20539668773,0,0
85,TRANSFER,37528.004781940974,C463017139,108942.09953095435,71414.09474901337,C793989487,520740.75259577535,558268.7573777164,0,0
44,CASH_OUT,18372.837606373443,C182597387,149409.54115471808,131036.70354834464,C291897290,534643.9428502137,553016.7804565872,0,0
32,CASH_OUT,22913.579549908987,C941973919,99676.25742128005,76762.67787137107,C799471017,107603.23843017413,130516.81798008311,0,0
51,PAYMENT,100733.8638355589,C758991502,10215.883264550564,0.0,M699537238,100090.72546143037,200824.58929698926,0,0
46,DEBIT,5298.051001242732,C876148786,369607.06994361384,364309.0189423711,C733507152,73456.21165748536,78754.26265872808,0,0
21,CASH_OUT,553670.954503668,C897046533,27025.863202871882,0.0,C851912073,387250.0612633967,406820.4892252405,1,1
99,CASH_OUT,12345.629667576522,C152538458,98849.7969110713,86504.16724349478,C133715793,167826.7225457117,180172.35221328822,0,0
32,CASH_IN,815.0255007881713,C895387588,159542.68191398997,158727.6564132018,C850699755,18757.155298077047,19572.180798865218,0,0
94,CASH_OUT,301.52724748603356,C187654980,280075.7933669314,279774.2661194453,C908433287,383901.3458687185,384202.8731162046,0,0
39,TRANSFER,2549.1427879464654,C215899857,92636.76571112212,90087.62292317566,C817164538,153094.6645124281,155643.80730037458,0,0
12,CASH_OUT,20954.60917469617,C977322459,29982.77321498944,9028.164040293272,C174464258,107431.11494890068,128385.72412359685,0,0
47,PAYMENT,16757.885367599796,C740474530,181179.2909690179,164421.4056014181,M371546483,82457.14624596995,99215.03161356975,0,0
18,CASH_OUT,16133.162667120374,C294285946,17819.404583910276,1686.2419167899025,C823793367,20944.719331859105,37077.88199897948,0,0
21,CASH_OUT,657.5046011530385,C478414805,2253.4431911420174,1595.938589988979,C295210370,627930.4893239168,628587.9939250699,0,0
13,CASH_IN,12681.280704332476,C165936289,238758.6038899615,226077.323185629,C495217829,270373.57629384845,283054.8569981809,0,0
21,PAYMENT,51715.0134734859,C725644483,85658.17245273461,33943.15897924871,M622952577,28261.466688174252,79976.48016166015,0,0
8,PAYMENT,10146.402108545157,C142120337,7218.527336719133,0.0,M806088418,143188.5346095171,153334.93671806226,0,0
46,CASH_OUT,19622.45054300413,C270561768,86685.64588136027,67063.19533835613,C378916496,162194.8824424206,181817.33298542473,0,0
7,CASH_IN,30276.077407690194,C746628722,15667.038132004645,0.0,C246728136,36757.8283213662,67033.9057290564,0,0
23,CASH_OUT,30652.62002438511,C938665113,3188.9101870688046,0.0,C803574307,111451.2498692696,142103.86989365472,0,0
96,CASH_OUT,14659.4094071239,C722196969,12389.120603169858,0.0,C272433374,207548.2869843476,222207.6963914715,0,0
75,TRANSFER,39041.79731939843,C528149461,149213.24508245848,110171.44776306004,C816166753,66817.97544698203,105859.77276638045,0,0
86,TRANSFER,9941.160940737072,C565506670,140919.82841054912,130978.66746981205,C637048279,80576.37597041292,90517.53691114999,0,0
22,CASH_IN,43919.301185192366,C452932320,92714.47616012642,48795.17497493405,C973100923,26028.223977566002,69947.52516275836,0,0
89,DEBIT,5504.715870684888,C272652092,23487.242885922115,17982.527015237225,C609915720,106628.09989420357,112132.81576488845,0,0
22,TRANSFER,6586.093548310205,C139538026,134310.8694927758,127724.77594446558,C935499897,175345.4023898724,181931.4959381826,0,0
92,DEBIT,1101.6713797419131,C151092045,52432.5111912037,51330.83981146179,C138578154,24778.57923700607,25880.250616747984,0,0
29,PAYMENT,31761.751245660224,C959942398,71488.90659399038,39727.155348330154,M947875713,190790.39891474033,222552.15016040055,0,0
13,CASH_OUT,682477.4550647025,C527730014,227926.60411242093,0.0,C639346388,101430.87911331661,112234.13595221174,1,1
82,TRANSFER,5214.363341352225,C586278985,61222.64407552337,56008.280734171145,C635305633,226753.98022105396,231968.3435624062,0,0
2,CASH_IN,5283.850141857126,C730290418,98447.89821149694,93164.04806963982,C165015834,75619.69541785262,80903.54555970975,0,0
29,DEBIT,46343.66842642646,C498225623,326365.072176845,280021.4037504185,C697665444,168097.20064064232,214440.8690670688,0,0
85,TRANSFER,35915.30419856884,C545039316,60036.72880232764,24121.424603758802,C253377347,189764.25592992926,225679.5601284981,0,0
79,TRANSFER,16137.701063812701,C136534063,82263.62360326802,66125.92253945532,C930136333,234564.2187831877,250701.91984700042,0,0
52,CASH_IN,19158.026215603048,C473981895,87806.72101824194,68648.69480263889,C594622817,282888.55412134563,302046.5803369487,0,0
27,CASH_IN,12871.464265904304,C249026655,27537.354594316228,14665.890328411924,C950235670,29317.932939529328,42189.397205433634,0,0
50,TRANSFER,440423.46357386315,C316047134,133530.49495752738,0.0,C678355689,671873.3742466125,681824.0162095482,1,1
95,PAYMENT,49424.60373979955,C920146006,129695.48001259363,80270.87627279408,M900654296,371125.7748915377,420550.3786313372,0,0
79,PAYMENT,2694.637409930087,C654423256,24023.47033910752,21328.83292917743,M173941952,165252.88954861724,167947.52695854733,0,0
23,CASH_OUT,10851.056119852321,C884184454,1342.7795513655988,0.0,C616218738,442108.5416484616,452959.59776831395,0,0
88,TRANSFER,8459.028483118402,C141170002,685096.9137966069,676637.8853134885,C605251574,96393.53249884432,104852.56098196271,0,0
44,DEBIT,13799.108878308873,C493445766,87128.80477336094,73329.69589505206,C616700783,6977.625209717564,20776.73408802644,0,0
77,TRANSFER,12246.206196742092,C245368110,19971.031967464412,7724.82577072232,C400923086,259679.6877276911,271925.8939244332,0,0
22,DEBIT,14643.167426360653,C669381255,33346.84280951491,18703.675383154252,C913602655,574152.003959022,588795.1713853827,0,0
43,DEBIT,3024.573632911079,C612387789,96179.04263804211,93154.46900513103,C532408397,35312.75221000464,38337.32584291572,0,0
37,DEBIT,14405.635112833843,C786027136,14805.414606863123,399.7794940292806,C438472168,206494.10587746985,220899.7409903037,0,0
61,TRANSFER,5562.491419101422,C541559420,3799.3329290433717,0.0,C525282132,335784.9961878821,341347.4876069835,0,0
97,CASH_IN,4084.941428424612,C422698316,160186.58254551078,156101.64111708617,C645168054,470916.8886594169,475001.8300878415,0,0
56,TRANSFER,1350.629185985907,C432805378,125823.97941942626,124473.35023344036,C994579950,64738.6202926181,66089.249478604,0,0
3,DEBIT,28774.60429123472,C232702132,37048.65264304026,8274.04835180554,C248623609,27561.54677549306,56336.151066727776,0,0
63,CASH_OUT,11162.822008275738,C500546395,6027.1772960394555,0.0,C457176902,56963.93164777611,68126.75365605185,0,0
19,PAYMENT,19714.440853964257,C965104805,66605.92163807435,46891.480784110085,M647959523,172418.11279213626,192132.5536461005,0,0
23,DEBIT,26019.18535596214,C913242290,32322.122623243977,6302.937267281835,C716934996,501991.37624228065,528010.5615982428,0,0
29,CASH_OUT,22756.02278127506,C175469198,50713.11522607372,27957.09244479866,C204095627,174711.30273918077,197467.32552045584,0,0
30,CASH_IN,12726.469439915332,C577784163,32016.304242555434,19289.8348026401,C197998606,504201.2147339996,516927.6841739149,0,0
39,DEBIT,9827.144156940993,C411627252,19269.6333061555,9442.489149214509,C548792353,293967.3911173868,303794.5352743278,0,0
25,CASH_OUT,9440.813306115042,C581112446,48937.36822326604,39496.554917151,C799002091,182454.49526136613,191895.30856748117,0,0
8,TRANSFER,713917.120136601,C549768130,334938.67402394,0.0,C967945510,4407.921383813077,24853.657458757963,1,1
58,TRANSFER,13665.794293212293,C848776639,30955.6744083473,17289.880115135005,C618437861,81015.76690712388,94681.56120033617,0,0
16,CASH_OUT,37837.032808205055,C216833859,40942.289589843276,3105.2567816382216,C699583437,11835.290094876647,49672.3229030817,0,0
72,TRANSFER,41551.205076227154,C811638916,39934.69127803008,0.0,C440275382,77793.10074470757,119344.30582093472,0,0
1,TRANSFER,3750.0992087093186,C328421361,65448.204438509216,61698.1052297999,C794423226,12872.186988520629,16622.286197229947,0,0
5,CASH_OUT,2939.0595356130143,C739248393,185473.46612754077,182534.40659192775,C563339549,36740.3084552296,39679.36799084261,0,0
3,PAYMENT,19916.72889452807,C258927111,51436.95486387885,31520.225969350777,M951080579,105759.19765867408,125675.92655320215,0,0
65,CASH_OUT,7178.550950238902,C101670411,164066.01121245927,156887.46026222038,C169477118,144673.7555987288,151852.3065489677,0,0
4,PAYMENT,384.9063916685267,C789220415,12218.131704243853,11833.225312575327,M461086094,48960.7110079863,49345.617399654824,0,0
99,DEBIT,43910.2210651168,C414284661,225291.1554182653,181380.9343531485,C952786594,263785.00454927434,307695.22561439115,0,0
96,DEBIT,5156.957301625062,C112098297,20494.034398193784,15337.077096568722,C795018476,178497.56731834964,183654.5246199747,0,0
64,CASH_OUT,52990.72151418952,C484306746,3999.056846167647,0.0,C431902006,235375.6601162721,288366.3816304616,0,0
98,DEBIT,25286.894460432042,C181664194,17239.6351456901,0.0,C356281537,263925.88130911486,289212.7757695469,0,0
89,CASH_IN,28774.682754871406,C752722138,21164.712827115418,0.0,C896315371,259598.34525860535,288373.02801347675,0,0
10,TRANSFER,4509.441836346782,C522890033,71030.17374227714,66520.73190593036,C961675067,550506.7193157104,555016.1611520571,0,0
21,TRANSFER,5346.539216044495,C966172199,59772.48120545641,54425.94198941191,C246038807,54157.212510454054,59503.75172649855,0,0
46,PAYMENT,14742.276457610387,C273582201,125833.89446574083,111091.61800813043,M622811819,62984.79439947794,77727.07085708833,0,0
91,DEBIT,3787.2545371358756,C419527008,5229.493880657171,1442.2393435212953,C485420126,19787.585386263996,23574.83992339987,0,0
27,CASH_OUT,901487.4266175372,C814127821,68857.01738064399,0.0,M292378836,179585.25776715574,186884.55310627937,1,1
66,TRANSFER,7766.309995184166,C189792126,40417.2783903995,32650.968395215335,C361056002,100566.69843298491,108333.00842816908,0,0
41,TRANSFER,3488.25857018909,C694281205,99616.31034688531,96128.05177669621,C323107583,137114.7386574282,140602.9972276173,0,0
13,DEBIT,4602.863397809329,C965560662,4468.331914505294,0.0,C564383045,37222.89802736085,41825.761425170174,0,0
9,CASH_IN,31085.50852839786,C514077918,3555.9624399699405,0.0,C944878495,209428.14486000763,240513.65338840548,0,0
36,CASH_IN,3669.135679294845,C102991992,55730.87536302612,52061.73968373128,C126128257,193001.3440946444,196670.47977393924,0,0
86,DEBIT,587.4030602820749,C314525643,166780.60652506808,166193.203464786,C904617303,61518.30521624736,62105.70827652943,0,0
90,DEBIT,19860.20785997013,C448254868,111198.34783223587,91338.13997226574,C216435820,125253.5392330246,145113.74709299472,0,0
58,PAYMENT,74589.96674454083,C880089324,1684.7212589534925,0.0,M810566458,449431.8522664921,524021.81901103293,0,0
54,DEBIT,8055.817465219736,C794658158,19658.93727745425,11603.119812234514,C271487995,297001.2141211758,305057.0315863956,0,0
12,CASH_IN,2536.138542297509,C118640512,25712.889682477613,23176.751140180102,C740763098,51480.72571688127,54016.86425917878,0,0
81,DEBIT,16907.424657765427,C933168124,55001.514515074436,38094.08985730901,C425796552,422153.17723419884,439060.60189196427,0,0
78,PAYMENT,47374.71634841372,C196750245,88361.9506216916,40987.234273277885,M759633910,13937.116575835928,61311.83292424965,0,0
14,PAYMENT,30665.258598665623,C473017896,24393.338745977697,0.0,M515081741,106862.71918102168,137527.9777796873,0,0
34,PAYMENT,19494.534934138977,C166457001,48209.924632799615,28715.389698660638,M527346738,16702.02507795163,36196.5600120906,0,0
53,PAYMENT,7578.378418414503,C546750702,87693.39558474718,80115.01716633268,M395724682,515968.85245315975,523547.23087157425,0,0
20,CASH_OUT,15622.489973719012,C996542344,48359.202092931424,32736.71211921241,C770709837,8310.794516010854,23933.284489729864,0,0
75,DEBIT,1923.5914691288183,C416635926,15451.507115845367,13527.915646716549,C578490191,32795.83340349799,34719.42487262681,0,0
16,TRANSFER,22732.883049725697,C934366797,67660.69780876019,44927.81475903449,C276461833,493114.81208623684,515847.6951359625,0,0
95,DEBIT,25836.66803827605,C427505418,39155.361710887955,13318.693672611906,C944961235,174530.21170069923,200366.8797389753,0,0
70,CASH_OUT,67076.22275234839,C182911814,199648.63720566971,132572.4144533213,C550618703,317132.5344380398,384208.7571903882,0,0
56,PAYMENT,6042.844165635045,C968602526,149443.61101300258,143400.76684736754,M788988795,3308.568328472692,9351.412494107737,0,0
83,CASH_OUT,382.57727699950846,C927085337,21106.070904119162,20723.493627119653,C976766393,108633.63362896707,109016.21090596658,0,0
58,CASH_IN,15785.920788985775,C741074973,16562.467832415838,776.5470434300623,C532635000,832940.0616408986,848725.9824298844,0,0
4,CASH_IN,24547.358467972204,C919512481,42721.494014878066,18174.13554690586,C636967759,173413.97306080483,197961.33152877702,0,0
4,DEBIT,31261.799891040282,C398234285,53132.5144590173,21870.71456797702,C291634125,379001.4950278932,410263.29491893353,0,0
20,DEBIT,4316.95368971014,C421996389,268851.45406845177,264534.50037874165,C361696052,662414.7703006956,666731.7239904057,0,0
10,TRANSFER,6079.532892664263,C211336516,35899.29671732462,29819.76382466036,C132388763,231062.2496994669,237141.78259213115,0,0
24,TRANSFER,14383.030386176593,C859179396,202180.94624656477,187797.91586038817,C447800849,79389.43628168393,93772.46666786051,0,0
99,CASH_IN,8037.494003993403,C532513212,70382.2518461726,62344.7578421792,C300391065,73809.35617277479,81846.85017676819,0,0
26,PAYMENT,39405.46044479143,C495413202,216826.16127808994,177420.7008332985,M845013605,14789.038777034646,54194.499221826074,0,0
37,CASH_OUT,12849.963773741407,C272299941,121050.66948693723,108200.70571319583,C234477446,111643.58877709473,124493.55255083613,0,0
85,TRANSFER,32156.66698183895,C467280027,123233.44472908588,91076.77774724693,C998482092,493939.1818686386,526095.8488504776,0,0
54,TRANSFER,17389.545554010077,C521317180,73146.70735655433,55757.161802544244,C701143393,130041.45788546033,147431.0034394704,0,0
21,PAYMENT,29674.048800010554,C157651049,183448.3531395994,153774.30433958885,M611890414,483812.3442597056,513486.3930597162,0,0
74,PAYMENT,8099.501562901705,C775997974,29359.928499692185,21260.426936790478,M402537414,339809.00369569677,347908.5052585985,0,0
38,DEBIT,35616.49652472016,C804322989,237894.0050218325,202277.50849711234,C646664416,829386.0113643378,865002.507889058,0,0
46,CASH_OUT,6429.877769418513,C167204720,101273.51560393911,94843.6378345206,C546209971,590133.7399182604,596563.6176876789,0,0
4,PAYMENT,15807.514868026241,C376488002,57751.56158672448,41944.046718698235,M307584369,245164.12728170335,260971.6421497296,0,0
60,TRANSFER,4826.150728668304,C553777371,402798.9758649624,397972.82513629406,C239021798,409925.73783901747,414751.8885676858,0,0
57,TRANSFER,12917.208359302973,C528041376,198060.3823047554,185143.1739454524,C499052564,275726.91576564434,288644.1241249473,0,0
45,CASH_IN,7669.651191650224,C825822338,147850.18158173742,140180.5303900872,C479581680,243070.47106465677,250740.122256307,0,0
20,PAYMENT,6214.1012449527,C378297464,32007.09358091967,25792.99233596697,M647598491,251446.29199833894,257660.39324329165,0,0
17,DEBIT,68225.87642783421,C432936018,363973.5083441042,295747.63191627,C510784095,255340.0103832967,323565.8868111309,0,0
71,CASH_OUT,3498.8322370799883,C693469609,135863.05681328193,132364.22457620193,C388116779,95419.83241669915,98918.66465377914,0,0
4,DEBIT,30969.88075722161,C919368765,92941.97515833806,61972.09440111645,C749525839,110177.64247095656,141147.52322817818,0,0
93,TRANSFER,82920.6008061859,C404825400,254847.5772314932,171926.97642530728,C254860855,69648.16771971215,152568.76852589805,0,0
14,DEBIT,412.0437114832048,C419415535,17695.400621685585,17283.35691020238,C992256393,32094.927784246473,32506.97149572968,0,0
3,TRANSFER,24024.72189865586,C827339776,14967.941905373853,0.0,C792309654,122661.53883028441,146686.26072894025,0,0
88,TRANSFER,5841.44071934809,C178877029,82945.59451211554,77104.15379276745,C470640815,460415.6228504631,466257.0635698112,0,0
80,TRANSFER,836.6054802875656,C503458248,5838.53273315261,5001.927252865044,C973961907,210688.4232498417,211525.02873012927,0,0
58,TRANSFER,10323.064456417258,C266771131,109060.50181971172,98737.43736329446,C687358350,11564.038022831914,21887.102479249173,0,0
